Regione,Provincia,Lon,Lat,media_yy
Lombardia,Monza e della Brianza,9.15694,45.66083,54.0
Trentino-Alto Adige,Bolzano,11.34183,46.48231,33.0
Trentino-Alto Adige,Bolzano,11.3547222222222,46.4955555555556,32.0
Trentino-Alto Adige,Bolzano,11.33997,46.49547,34.0
Trentino-Alto Adige,Bolzano,11.65408,46.71492,23.0
Trentino-Alto Adige,Bolzano,11.94403,46.79735,33.0
Trentino-Alto Adige,Bolzano,10.85906,46.61947,37.0
Trentino-Alto Adige,Bolzano,11.16163,46.662,35.0
Trentino-Alto Adige,Bolzano,11.4258333333333,46.8947222222222,21.0
Trentino-Alto Adige,Trento,11.45389,46.05184,33.0
Trentino-Alto Adige,Trento,10.84449,45.89147,34.0
Trentino-Alto Adige,Trento,11.03941,45.89244,28.0
Trentino-Alto Adige,Trento,11.0377777777778,45.8822222222222,31.0
Trentino-Alto Adige,Trento,11.1213888888889,46.1177777777778,33.0
Trentino-Alto Adige,Trento,11.105,46.0686111111111,35.0
Trentino-Alto Adige,Trento,11.1230555555556,46.0586111111111,29.0
Veneto,Verona,10.96389,45.44528,66.0
Veneto,Verona,10.91222,45.4625,39.0
Veneto,Vicenza,11.5377777777778,45.5447222222222,60.0
Veneto,Belluno,12.216944,46.141389,23.0
Veneto,Treviso,12.238611,45.6725,38.0
Veneto,Venezia,12.2372222222222,45.4975,44.0
Veneto,Venezia,12.313889,45.429444,42.0
Veneto,Padova,11.8891666666667,45.4297222222222,47.0
Veneto,Padova,11.841944,45.371944,46.0
Veneto,Rovigo,11.78333,45.07472,48.0
Friuli Venezia Giulia,Udine,13.06689,46.22101,17.0
Friuli Venezia Giulia,Udine,13.011111,46.401944,14.0
Friuli Venezia Giulia,Udine,13.275,45.8194444444444,22.0
Friuli Venezia Giulia,Udine,13.2372222222222,46.0594444444444,24.0
Friuli Venezia Giulia,Udine,13.2344444444444,46.0711111111111,19.0
Friuli Venezia Giulia,Gorizia,13.5722222222222,45.9311111111111,26.0
Friuli Venezia Giulia,Gorizia,13.528889,45.81,15.0
Friuli Venezia Giulia,Trieste,13.75056,45.60861,27.0
Friuli Venezia Giulia,Trieste,13.7875,45.623056,23.0
Friuli Venezia Giulia,Trieste,13.77222,45.65722,19.0
Friuli Venezia Giulia,Trieste,13.78026,45.62421,19.0
Friuli Venezia Giulia,Trieste,13.78079,45.63033,25.0
Friuli Venezia Giulia,Trieste,13.77111,45.65,15.0
Friuli Venezia Giulia,Pordenone,12.61871,45.95767,22.0
Friuli Venezia Giulia,Pordenone,12.65806,45.96222,27.0
Liguria,Genova,8.94675,44.56945,63.0
Liguria,Genova,8.94611111111111,44.4038888888889,58.0
Liguria,Genova,8.92737,44.41816,26.0
Liguria,Genova,8.99154,44.39489,23.0
Liguria,Genova,8.87194444444444,44.4158333333333,50.0
Liguria,Genova,8.9459,44.55387,8.0
Liguria,La Spezia,9.81777777777778,44.1088888888889,29.0
Liguria,La Spezia,9.8187,44.10165,37.0
Liguria,La Spezia,9.8577,44.10666,38.0
Emilia-Romagna,Piacenza,9.92777777777778,44.9877777777778,40.0
Emilia-Romagna,Piacenza,9.70138888888889,45.0452777777778,31.0
Emilia-Romagna,Piacenza,9.72527777777778,45.0519444444444,39.0
Emilia-Romagna,Parma,10.33167,44.79361,41.0
Emilia-Romagna,Parma,10.3141666666667,44.8022222222222,40.0
Emilia-Romagna,Reggio nell'Emilia,10.6291666666667,44.6847222222222,34.0
Emilia-Romagna,Reggio nell'Emilia,10.624444,44.699722,38.0
Emilia-Romagna,Reggio nell'Emilia,10.664722,44.690833,36.0
Emilia-Romagna,Modena,10.9422222222222,44.6588888888889,45.0
Emilia-Romagna,Modena,10.9291666666667,44.6411111111111,34.0
Emilia-Romagna,Bologna,11.32833,44.49972,40.0
Emilia-Romagna,Ferrara,11.61306,44.8425,38.0
Emilia-Romagna,Ferrara,11.6363888888889,44.8427777777778,41.0
Emilia-Romagna,Ferrara,11.961111,44.839722,23.0
Emilia-Romagna,Forli'-Cesena,12.048889,44.219167,28.0
Emilia-Romagna,Rimini,12.6594444444444,44.0055555555556,99.0
Emilia-Romagna,Rimini,12.553333,44.0625,43.0
Emilia-Romagna,Rimini,12.57556,44.05222,33.0
Toscana,Firenze,11.27222,43.77306,35.0
Toscana,Firenze,11.2875,43.78667,29.0
Toscana,Firenze,11.24917,43.76528,28.0
Toscana,Firenze,11.19278,43.75694,38.0
Toscana,Pisa,10.7627777777778,43.6902777777778,26.0
Toscana,Pisa,10.41056,43.71389,29.0
Toscana,Prato,11.10528,43.87472,31.0
Toscana,Prato,11.09194,43.87278,38.0
Umbria,Perugia,12.3819444444444,43.1152777777778,41.0
Umbria,Perugia,12.44194,43.08889,37.0
Marche,Ancona,13.45528,43.60778,39.0
Marche,Ancona,13.51,43.6,41.0
Marche,Ancona,13.51472,43.60778,58.0
Marche,Ancona,13.3875,43.63333,37.0
Marche,Ancona,13.345,43.64889,60.0
Marche,Ancona,13.22194,43.71417,56.0
Lazio,Viterbo,12.109196,42.42212,27.0
Lazio,Roma,12.4680555555556,41.8630555555556,54.0
Lazio,Roma,12.4775,41.8958333333333,46.0
Lazio,Roma,12.50895,41.883075,43.0
Lazio,Roma,12.506947,41.932892,27.0
Lazio,Latina,12.913043,41.464027,25.0
Lazio,Frosinone,13.348977,41.639609,26.0
Lazio,Frosinone,13.330917,41.624311,48.0
Abruzzo,Pescara,14.21306,42.46639,49.0
Abruzzo,Pescara,14.2225,42.45944,31.0
Abruzzo,Pescara,14.23472,42.45639,32.0
Puglia,Taranto,17.22583,40.48861,35.0
Basilicata,Potenza,15.7880555555556,41.05,23.0
Basilicata,Potenza,15.639965,40.9841,25.0
Basilicata,Potenza,15.7163888888889,41.0497222222222,40.0
Basilicata,Potenza,15.795198,40.649208,20.0
Basilicata,Potenza,15.8019444444444,40.6377777777778,27.0
Basilicata,Potenza,15.796423,40.627877,26.0
Basilicata,Potenza,15.811729,40.62541,19.0
Sicilia,Palermo,13.302198,38.120539,28.0
Sicilia,Palermo,13.350252,38.111034,32.0
Sicilia,Palermo,13.354215,38.124382,39.0
Sicilia,Palermo,13.36556,38.11028,41.0
Sicilia,Palermo,13.39167,38.09889,28.0
Sicilia,Palermo,13.331559,38.1517,38.0
Sicilia,Palermo,13.34417,38.13694,40.0
Sicilia,Palermo,13.329306,38.121681,42.0
Sardegna,Cagliari,8.995833,39.226944,32.0
Sardegna,Cagliari,9.12611111111111,39.2172222222222,19.0
Sardegna,Cagliari,9.09805555555556,39.2344444444444,38.0
Sardegna,Cagliari,9.10333333333333,39.2305555555556,28.0
Sardegna,Cagliari,9.12166666666667,39.2327777777778,41.0
Sardegna,Cagliari,9.13916666666667,39.2055555555556,39.0
Sardegna,Cagliari,9.13111111111111,39.2483333333333,34.0
Sardegna,Cagliari,9.10583333333333,39.2155555555556,30.0
Sardegna,Cagliari,9.016667,39.07,29.0
Sardegna,Sud Sardegna,8.52222222222222,39.1591666666667,23.0
Sardegna,Sud Sardegna,9.015278,39.443611,33.0
Sardegna,Sud Sardegna,8.386111,39.208611,32.0
Sardegna,Sud Sardegna,8.43028,39.17722,17.0
Sardegna,Sud Sardegna,8.386111,39.203333,21.0
Sardegna,Sud Sardegna,8.79861111111111,39.5583333333333,32.0
Sardegna,Sud Sardegna,8.45833333333333,39.0538888888889,29.0
Sardegna,Sud Sardegna,8.94139,39.38333,37.0
,,,,20.0
