Lon,Lat,media_yy
7.6491,45.0249,33.0
8.3103,44.808,18.0
7.32417,45.73583,15.0
9.024167,45.626944,30.0
8.820278,45.816944,28.0
9.88028,46.16861,20.0
9.23583,45.47833,31.0
9.643889,45.690278,28.0
9.466667,45.683333,26.0
9.556389,45.4975,33.0
9.71527777777778,45.6855555555556,27.0
10.219444,45.515278,32.0
10.1775,45.873889,34.0
8.74444444444444,45.2538888888889,34.0
8.915,45.040833,23.0
10.795556,45.160556,34.0
10.69194,45.41083,26.0
11.07083,44.99694,30.0
11.20444,45.05139,27.0
9.40619194,45.69795956,29.0
9.485556,45.305278,29.0
9.49528589,45.30278678,25.0
9.62222222222222,45.2511111111111,24.0
9.27444,45.58111,34.0
11.34183,46.48231,14.0
11.33997,46.49547,16.0
10.85906,46.61947,18.0
11.34014,46.43483,18.0
11.16163,46.662,18.0
11.17,46.6475,12.0
11.43317,46.58967,8.0
11.2752777777778,46.3308333333333,16.0
11.62111,46.67917,16.0
11.11343,46.19684,14.0
11.1262,46.06293,16.0
11.11023,46.10434,19.0
10.91222,45.4625,27.0
11.7511111111111,45.2447222222222,18.0
12.334167,44.950833,22.0
8.47729,44.31306,16.0
9.84394,44.11603,18.0
9.8577,44.10666,17.0
10.019167,44.989444,26.0
9.669167,45.038333,30.0
10.288889,44.6575,15.0
10.33167,44.79361,20.0
10.663889,44.873056,25.0
10.664722,44.690833,21.0
10.8777777777778,44.5263888888889,21.0
11.17795,44.92784,23.0
10.90633,44.65061,21.0
11.355,44.48333,17.0
11.32833,44.49972,22.0
11.639444,44.662222,21.0
11.649722,44.825,20.0
11.942222,44.741667,20.0
11.981381,44.526485,20.0
11.87056,44.28333,16.0
12.2080555555556,44.4161111111111,17.0
12.048889,44.219167,18.0
12.0616666666667,44.1302777777778,16.0
12.553333,44.0625,20.0
12.6275,43.932778,14.0
11.2838888888889,43.6266666666667,14.0
10.32972,43.55472,14.0
11.09194,43.87278,18.0
12.3819444444444,43.1152777777778,24.0
12.36611,43.10306,11.0
12.44194,43.08889,18.0
12.71333,42.74472,15.0
12.73722,42.73972,13.0
12.65083,42.56,14.0
12.65167,42.55222,19.0
12.91889,43.89333,19.0
13.45528,43.60778,24.0
13.51,43.6,21.0
13.50139,43.61444,25.0
13.50861,43.61167,20.0
13.34194,43.59889,19.0
12.90944,43.34389,18.0
13.3875,43.63333,19.0
12.95222,43.46806,11.0
13.245,43.52694,25.0
13.345,43.64889,21.0
13.67472,43.33556,12.0
13.42861,43.285,12.0
13.61944,42.84861,13.0
13.33667,42.90056,8.0
13.75556,43.26361,14.0
12.469563,41.947448,23.0
12.506947,41.932892,18.0
12.447588,41.906356,19.0
12.475387,41.893971,19.0
13.348977,41.639609,16.0
14.33122,41.07795,18.0
14.22806,40.84444,26.0
14.25133,40.85419,32.0
14.27167,40.85361,41.0
14.78222,40.92333,19.0
14.76972,40.68389,24.0
17.22583,40.48861,16.0
17.26333,40.46055556,15.0
18.02972,40.40444,17.0
18.17361,40.16805,18.0
18.17306,40.36444,15.0
18.3041666666667,40.1325,14.0
16.24517,39.3134,17.0
16.25518,38.22976,12.0
