Lon,Lat,media_yy
7.5602,45.1758,36.0
7.6782,45.0758,65.0
7.6491,45.0249,43.0
8.2835,45.7132,33.0
8.6206,45.4383,31.0
8.0333,44.7037,36.0
7.5382,44.3818,46.0
8.1695,44.4122,31.0
8.2055,44.9089,47.0
7.94083333333333,45.0175,40.0
8.0564,45.5588,35.0
8.1876,45.569,31.0
8.5655,45.9303,32.0
7.32417,45.73583,33.0
8.83449244,45.58288714,43.0
8.79777777777778,45.6566666666667,45.0
9.024167,45.626944,44.0
8.820278,45.816944,38.0
9.12583,45.72722,49.0
9.08361,45.80444,45.0
9.22444444444444,45.8105555555556,36.0
10.3725,46.470278,22.0
9.870556,46.167222,42.0
9.08111111111111,45.5427777777778,56.0
8.8925,45.4675,56.0
9.22222222222222,45.4725,54.0
9.195833,45.462778,50.0
9.17388888888889,45.4852777777778,65.0
9.23583,45.47833,53.0
9.3275,45.482778,50.0
9.50638888888889,45.6172222222222,61.0
9.643889,45.690278,44.0
9.61888888888889,45.6588888888889,46.0
9.6115435,45.62058256,49.0
9.591389,45.518333,57.0
10.22361,45.54083,49.0
10.2230555555556,45.5391666666667,48.0
10.313056,45.504722,53.0
10.20083,45.655,49.0
9.146944,45.185556,45.0
9.67805555555555,45.3702777777778,45.0
10.0333333333333,45.1383333333333,51.0
10.803333,45.144444,50.0
9.395833,45.849444,36.0
9.40619194,45.69795956,57.0
9.485556,45.305278,59.0
9.71389,45.08199189,42.0
9.15694,45.66083,58.0
11.34183,46.48231,36.0
11.3547222222222,46.4955555555556,38.0
11.33997,46.49547,30.0
11.65408,46.71492,27.0
11.94403,46.79735,23.0
10.85906,46.61947,28.0
11.34014,46.43483,34.0
11.16163,46.662,36.0
11.17,46.6475,34.0
11.2752777777778,46.3308333333333,50.0
11.4258333333333,46.8947222222222,21.0
11.62111,46.67917,32.0
11.45389,46.05184,32.0
10.84449,45.89147,36.0
11.03941,45.89244,33.0
11.0377777777778,45.8822222222222,31.0
11.1213888888889,46.1177777777778,36.0
11.105,46.0686111111111,37.0
11.1230555555556,46.0586111111111,33.0
10.96389,45.44528,71.0
10.91222,45.4625,47.0
11.5377777777778,45.5447222222222,62.0
12.216944,46.141389,27.0
12.238611,45.6725,44.0
12.2372222222222,45.4975,43.0
12.313889,45.429444,40.0
11.8891666666667,45.4297222222222,60.0
11.841944,45.371944,52.0
11.78333,45.07472,52.0
13.06689,46.22101,18.0
13.275,45.8194444444444,24.0
13.2372222222222,46.0594444444444,23.0
13.2344444444444,46.0711111111111,23.0
13.5722222222222,45.9311111111111,23.0
13.528889,45.81,13.0
13.75056,45.60861,24.0
13.7875,45.623056,26.0
13.77222,45.65722,24.0
13.78026,45.62421,21.0
13.78079,45.63033,25.0
13.77111,45.65,21.0
12.61871,45.95767,28.0
12.65806,45.96222,28.0
8.48111111111111,44.3072222222222,31.0
8.47729,44.31306,36.0
8.94675,44.56945,73.0
8.94611111111111,44.4038888888889,63.0
8.88617,44.41844,52.0
8.92737,44.41816,27.0
8.99154,44.39489,20.0
8.87194444444444,44.4158333333333,44.0
8.96819,44.40492,36.0
8.9459,44.55387,23.0
9.8187,44.10165,33.0
9.8577,44.10666,36.0
9.43833333333333,45.0622222222222,41.0
9.83028,44.82389,36.0
9.70138888888889,45.0452777777778,36.0
9.72527777777778,45.0519444444444,41.0
9.80638888888889,44.7872222222222,25.0
10.33167,44.79361,41.0
10.33667,44.78833,43.0
10.3141666666667,44.8022222222222,36.0
10.6291666666667,44.6847222222222,33.0
10.624444,44.699722,41.0
10.664722,44.690833,24.0
10.430278,44.299722,10.0
10.88365,44.79943,32.0
10.9422222222222,44.6588888888889,44.0
10.9291666666667,44.6411111111111,35.0
11.32833,44.49972,42.0
11.72028,44.35556,35.0
11.61306,44.8425,33.0
11.961111,44.839722,19.0
11.9436111111111,44.3925,33.0
11.8875,44.2908333333333,42.0
12.18667,44.42861,28.0
12.2066666666667,44.4233333333333,29.0
12.225556,44.42,26.0
12.239167,44.139167,36.0
12.048889,44.219167,30.0
12.553333,44.0625,35.0
12.57556,44.05222,37.0
11.27222,43.77306,40.0
11.2875,43.78667,29.0
11.24917,43.76528,29.0
11.19278,43.75694,38.0
10.7627777777778,43.6902777777778,27.0
10.41056,43.71389,31.0
11.10528,43.87472,28.0
11.09194,43.87278,31.0
12.44194,43.08889,25.0
13.45528,43.60778,47.0
13.51,43.6,41.0
13.3875,43.63333,39.0
12.109196,42.42212,28.0
12.4680555555556,41.8630555555556,45.0
12.4775,41.8958333333333,42.0
12.50895,41.883075,40.0
12.506947,41.932892,27.0
12.568652,41.857716,34.0
12.541618,41.886019,37.0
12.913043,41.464027,31.0
13.348977,41.639609,22.0
13.330917,41.624311,50.0
14.21306,42.46639,41.0
14.2225,42.45944,37.0
14.23472,42.45639,31.0
15.895,41.6144444444444,33.0
15.90944,41.62833,28.0
16.888056,41.113611,30.0
17.22583,40.48861,28.0
17.23306,40.49444,38.0
17.20333,40.5625,29.0
17.84639,40.42333,27.0
18.05361,40.48806,39.0
18.09507,40.34627,29.0
17.96447,40.41852,29.0
15.7880555555556,41.05,34.0
15.639965,40.9841,26.0
15.795198,40.649208,20.0
15.796423,40.627877,24.0
15.811729,40.62541,22.0
15.872893,40.643893,35.0
13.302198,38.120539,22.0
13.350252,38.111034,28.0
13.354215,38.124382,35.0
13.36556,38.11028,40.0
13.39167,38.09889,28.0
13.331559,38.1517,35.0
13.34417,38.13694,37.0
13.329306,38.121681,44.0
13.30861,38.13556,29.0
14.06333,37.49,32.0
15.0697222222222,37.5005555555556,37.0
15.06111,37.45028,21.0
15.0752777777778,37.5113888888889,25.0
15.0908333333333,37.5227777777778,43.0
15.0863888888889,37.5072222222222,31.0
15.0713888888889,37.4930555555556,21.0
15.1058333333333,37.5163888888889,29.0
15.097211,37.515808,36.0
15.08694,37.52583,27.0
15.1152777777778,37.5336111111111,22.0
15.2205,37.2184,20.0
15.128831,37.182374,20.0
15.27167,37.08,21.0
15.285297,37.091295,42.0
15.285331,37.067768,45.0
15.278581,37.075831,70.0
15.15157,37.12257,20.0
15.190867,37.156119,23.0
15.2025,37.1425,24.0
9.32888888888889,40.3147222222222,19.0
9.32889,40.31889,17.0
9.321667,40.320556,14.0
8.983889,39.238333,23.0
9.00305555555556,39.2372222222222,14.0
9.01361111111111,39.2288888888889,24.0
8.995833,39.226944,25.0
9.12611111111111,39.2172222222222,21.0
9.09805555555556,39.2344444444444,39.0
9.10333333333333,39.2305555555556,18.0
9.12166666666667,39.2327777777778,39.0
9.13916666666667,39.2055555555556,43.0
9.13111111111111,39.2483333333333,36.0
9.10583333333333,39.2155555555556,31.0
9.00722222222222,39.0922222222222,16.0
9.016667,39.07,25.0
9.012222,39.081667,17.0
9.02,39.07,33.0
8.58444444444445,39.9047222222222,26.0
8.59472,39.90917,28.0
8.59778,39.89889,24.0
8.52222222222222,39.1591666666667,29.0
9.015278,39.443611,30.0
8.39,39.208611,24.0
8.386111,39.208611,29.0
8.43028,39.17722,16.0
8.386111,39.203333,26.0
8.78416666666667,39.5413888888889,29.0
8.79861111111111,39.5583333333333,30.0
8.45833333333333,39.0538888888889,18.0
8.45472,39.08056,15.0
8.73916666666667,39.4577777777778,24.0
8.94139,39.38333,33.0
,,21.0
