Lon,Lat,media_yy
7.658,45.1546,31.0
7.2454,45.4302,5.0
7.5602,45.1758,19.0
7.878,45.4512,23.0
7.7116,45.1763,25.0
6.8359,45.0348,17.0
7.7782,45.1432,34.0
7.0501,45.1391,16.0
7.6782,45.0758,35.0
7.69534,45.10407,40.0
7.6259,45.0419,31.0
7.6491,45.0249,32.0
8.2835,45.7132,19.0
8.0434,45.2948,26.0
8.4151,45.3284,34.0
8.4024,45.3189,25.0
8.4584,45.6894,20.0
8.7861,45.4097,28.0
8.6206,45.4383,24.0
8.6197,45.4403,23.0
8.0333,44.7037,28.0
7.5382,44.3818,20.0
7.8146,44.4018,26.0
8.1695,44.4122,21.0
8.2055,44.9089,26.0
8.1975,44.8942,35.0
8.3103,44.808,27.0
8.612,44.9066,38.0
8.6232,44.9203,32.0
8.4452,45.1361,27.0
9.0524,44.7633,14.0
8.0564,45.5588,17.0
8.1876,45.569,21.0
8.1598,45.6642,14.0
8.2559,46.3148,3.0
8.2921,46.1276,25.0
8.4157,45.8988,23.0
8.5655,45.9303,14.0
7.32417,45.73583,20.0
7.34256,45.7373,19.0
7.76643,45.5966,15.0
8.83449244,45.58288714,26.0
8.75,45.61667,31.0
9.024167,45.626944,29.0
8.820278,45.816944,25.0
9.12583,45.72722,27.0
9.08361,45.80444,25.0
10.3725,46.470278,16.0
9.56639,46.13167,19.0
9.870556,46.167222,20.0
9.88028,46.16861,20.0
9.516389,45.542222,32.0
8.8925,45.4675,32.0
9.195833,45.462778,33.0
9.198056,45.469722,34.0
9.23583,45.47833,36.0
9.3275,45.482778,33.0
8.73667,45.52583,29.0
9.643889,45.690278,26.0
9.661667,45.695687,32.0
9.466667,45.683333,25.0
9.556389,45.4975,34.0
9.61472,45.64389,30.0
9.6115435,45.62058256,29.0
9.591389,45.518333,32.0
10.22361,45.54083,30.0
10.219444,45.515278,33.0
10.1775,45.873889,31.0
10.38583,45.63944,27.0
10.313056,45.504722,37.0
10.20083,45.655,30.0
8.75472,45.28111,31.0
9.164722,45.193889,33.0
9.146944,45.185556,36.0
8.90556,45.10167,28.0
8.845833,45.304444,31.0
9.009444,45.000278,23.0
9.705,45.36722,34.0
10.016667,45.132778,32.0
10.045833,45.142222,37.0
10.06924181,45.10954275,27.0
9.864167,45.284722,38.0
9.940278,45.148333,36.0
10.803333,45.144444,32.0
10.795556,45.160556,29.0
10.78194,45.16444,29.0
10.69194,45.41083,28.0
11.07083,44.99694,32.0
11.20444,45.05139,30.0
9.395833,45.849444,21.0
9.395833,45.849444,19.0
9.40619194,45.69795956,29.0
9.496944,45.913056,15.0
9.34889,45.84083,20.0
9.66694,45.235,33.0
9.698333,45.158611,34.0
9.485556,45.305278,33.0
9.49528589,45.30278678,37.0
9.71389,45.08199189,29.0
9.414722,45.329444,30.0
9.15694,45.66083,37.0
9.27444,45.58111,33.0
9.27611,45.60222,34.0
11.33997,46.49547,14.0
11.65408,46.71492,13.0
11.94403,46.79735,15.0
10.85906,46.61947,13.0
11.16163,46.662,14.0
10.97044,45.74216,22.0
11.45389,46.05184,22.0
11.11343,46.19684,17.0
10.84449,45.89147,18.0
11.03941,45.89244,19.0
11.1262,46.06293,19.0
11.11023,46.10434,22.0
10.95804,46.08253,8.0
11.03778,45.59,19.0
11.311389,45.183611,31.0
11.28611,45.4,32.0
10.96389,45.44528,27.0
10.91222,45.4625,29.0
11.368611,45.714444,23.0
11.539722,45.560556,36.0
11.53417,45.54583,31.0
11.521944,45.531944,29.0
12.216944,46.141389,16.0
11.905833,46.030833,22.0
12.360833,46.1625,12.0
12.308056,45.890556,23.0
12.510278,45.836944,27.0
12.238611,45.6725,30.0
12.313889,45.429444,28.0
12.262222,45.499167,28.0
12.21833,45.49028,28.0
12.22083,45.47556,32.0
12.205556,45.438333,37.0
11.643056,45.29,25.0
11.665833,45.226667,29.0
11.841944,45.371944,32.0
11.89056,45.43333,32.0
11.94,45.3775,32.0
11.902222,45.600278,31.0
11.553333,45.103889,24.0
11.791111,45.039722,27.0
11.78333,45.07472,31.0
13.30197,45.84208,23.0
13.47479,46.51005,10.0
13.06689,46.22101,20.0
13.011111,46.401944,12.0
13.2714,45.82199,24.0
13.26213,45.81078,24.0
13.24069,46.06612,22.0
13.2253,46.0351,17.0
13.22972,46.07083,21.0
13.42333,45.79944,18.0
13.54308,45.84299,14.0
13.48636,45.73162,16.0
13.528889,45.81,15.0
13.52205,45.80518,18.0
13.50112,45.83643,17.0
13.75056,45.60861,20.0
13.7875,45.623056,22.0
13.77222,45.65722,21.0
13.78026,45.62421,20.0
13.78079,45.63033,22.0
13.77111,45.65,20.0
12.44462,45.96594,29.0
12.9259,45.85693,18.0
12.61871,45.95767,24.0
12.65806,45.96222,24.0
12.65594,45.96262,23.0
8.20544,44.05259,17.0
8.51019,44.32963,14.0
8.28068,44.38241,23.0
8.2838,44.38325,23.0
8.29868,44.37494,21.0
8.29011,44.36533,19.0
8.2015,44.39048,20.0
8.43169,44.28709,19.0
8.47293,44.31268,13.0
8.47729,44.31306,23.0
8.48542,44.31538,17.0
8.43892,44.27253,22.0
9.32356,44.31494,21.0
8.82598,44.4255,22.0
8.92737,44.41816,25.0
8.99154,44.39489,14.0
8.96819,44.40492,28.0
9.22261,44.35173,19.0
9.8187,44.10165,19.0
9.84394,44.11603,19.0
9.8577,44.10666,24.0
9.81587,44.11013,21.0
9.91871,44.15466,19.0
9.36693,44.73473,9.0
9.83028,44.82389,20.0
9.69333,45.04889,29.0
9.669167,45.038333,26.0
10.370833,44.926111,27.0
10.288889,44.6575,16.0
10.33167,44.79361,30.0
10.33667,44.78833,35.0
10.733889,44.516111,23.0
10.663889,44.873056,28.0
10.664722,44.690833,24.0
10.622778,44.700278,33.0
10.430278,44.299722,8.0
10.88365,44.79943,27.0
10.8189,44.54121,28.0
11.17795,44.92784,26.0
10.90473,44.63605,28.0
10.90633,44.65061,26.0
10.79139,44.53944,23.0
11.355,44.48333,20.0
11.32833,44.49972,25.0
11.286111,44.5,22.0
11.72028,44.35556,21.0
11.639444,44.662222,21.0
11.41639,44.47222,24.0
10.926111,44.15,9.0
11.299722,44.738333,24.0
11.61306,44.8425,28.0
11.649722,44.825,25.0
11.961111,44.839722,24.0
12.332222,44.283889,23.0
11.87056,44.28333,20.0
12.18667,44.42861,25.0
12.225556,44.42,25.0
12.239167,44.139167,22.0
12.056389,44.215,23.0
12.048889,44.219167,20.0
12.4025,44.095833,29.0
12.224722,43.9275,10.0
12.553333,44.0625,27.0
12.57556,44.05222,31.0
12.42,44.013056,18.0
12.401667,43.908056,15.0
10.097222,44.078333,22.0
10.55988,44.00555,23.0
10.573889,43.840833,29.0
10.51222,43.84389,28.0
10.245,43.883889,24.0
11.00694,43.91611,26.0
10.90528,43.94083,21.0
11.23139,43.78583,23.0
11.27222,43.77306,29.0
11.2875,43.78667,18.0
11.24917,43.76528,19.0
