Lon,Lat,media_yy
7.658,45.1546,24.0
7.2454,45.4302,4.0
7.8375,45.0028,17.0
7.5602,45.1758,9.0
7.878,45.4512,22.0
7.7116,45.1763,24.0
7.5496,45.0069,29.0
6.8359,45.0348,13.0
7.7782,45.1432,30.0
7.0501,45.1391,15.0
7.6782,45.0758,43.0
7.69534,45.10407,48.0
7.6259,45.0419,25.0
7.6491,45.0249,31.0
7.6362,44.9513,25.0
8.2835,45.7132,13.0
8.0434,45.2948,23.0
8.4151,45.3284,24.0
8.4024,45.3189,15.0
8.4584,45.6894,26.0
8.7861,45.4097,24.0
8.6197,45.4403,32.0
8.6204,45.4397,23.0
8.0333,44.7037,18.0
7.5382,44.3818,19.0
7.8146,44.4018,25.0
7.4262,44.7197,10.0
8.1695,44.4122,9.0
8.2055,44.9089,19.0
8.1975,44.8942,27.0
8.3103,44.808,10.0
8.612,44.9066,32.0
8.6232,44.9203,20.0
9.0524,44.7633,9.0
8.0564,45.5588,14.0
8.1876,45.569,17.0
8.1598,45.6642,10.0
8.2559,46.3148,4.0
8.2921,46.1276,15.0
8.4157,45.8988,26.0
8.5655,45.9303,16.0
7.32417,45.73583,22.0
7.30433,45.73444,20.0
7.32189,45.7324,25.0
7.76643,45.5966,10.0
6.97778,45.72917,3.0
8.83449244,45.58288714,22.0
8.75,45.61667,20.0
9.024167,45.626944,22.0
8.80417,45.83611,20.0
8.820278,45.816944,26.0
9.12583,45.72722,25.0
9.08361,45.80444,36.0
9.222778,45.809444,19.0
10.3725,46.470278,15.0
9.56639,46.13167,18.0
9.870556,46.167222,23.0
9.88028,46.16861,20.0
8.84861,45.54667,19.0
9.503333,45.528056,30.0
9.22806,45.55139,49.0
9.16698,45.5476,37.0
9.191389,45.495556,44.0
9.195833,45.462778,35.0
9.1825,45.44917,42.0
9.198056,45.469722,41.0
9.23583,45.47833,34.0
8.989444,45.282778,21.0
9.3275,45.482778,32.0
9.04472,45.5225,34.0
9.28278,45.39528,34.0
9.236389,45.533889,42.0
8.73667,45.52583,19.0
9.643889,45.690278,31.0
9.661667,45.695687,38.0
9.466667,45.683333,19.0
9.556389,45.4975,22.0
9.61472,45.64389,26.0
9.55639,45.63306,24.0
9.6115435,45.62058256,21.0
10.04111,45.71361,18.0
9.591389,45.518333,34.0
10.22361,45.54083,27.0
10.23194,45.53861,41.0
10.219444,45.515278,26.0
10.23194,45.53861,37.0
10.25637,45.50867,24.0
10.1775,45.873889,25.0
10.299444,45.248889,18.0
10.480833,45.463333,18.0
10.38583,45.63944,26.0
10.313056,45.504722,22.0
10.20083,45.655,21.0
8.875,45.114444,16.0
8.75472,45.28111,19.0
9.164722,45.193889,26.0
9.146944,45.185556,32.0
8.90556,45.10167,24.0
8.845833,45.304444,20.0
9.009444,45.000278,21.0
8.915,45.040833,20.0
10.007222,45.279167,20.0
9.705,45.36722,24.0
10.016667,45.132778,26.0
10.045833,45.142222,26.0
9.864167,45.284722,26.0
9.940278,45.148333,24.0
10.803333,45.144444,23.0
10.795556,45.160556,20.0
10.78194,45.16444,26.0
10.69194,45.41083,21.0
11.07083,44.99694,17.0
10.5172,44.92467,25.0
11.20444,45.05139,16.0
9.385,46.137222,23.0
9.395833,45.849444,34.0
9.395833,45.849444,19.0
9.40619194,45.69795956,31.0
9.496944,45.913056,6.0
9.286111,46.015833,15.0
9.34889,45.84083,16.0
9.58611,45.30861,20.0
9.66694,45.235,23.0
9.698333,45.158611,30.0
9.485556,45.305278,30.0
9.49528589,45.30278678,26.0
9.71389,45.08199189,25.0
9.414722,45.329444,23.0
9.15694,45.66083,34.0
9.27444,45.58111,38.0
9.27611,45.60222,27.0
11.34183,46.48231,33.0
11.33997,46.49547,31.0
11.34197,46.49917,25.0
11.65408,46.71492,25.0
11.63331,46.68756,45.0
11.94403,46.79735,20.0
11.16163,46.662,29.0
11.43317,46.58967,3.0
11.45389,46.05184,23.0
11.11343,46.19684,16.0
10.84449,45.89147,21.0
11.03941,45.89244,22.0
11.1262,46.06293,29.0
11.11023,46.10434,38.0
10.95804,46.08253,4.0
11.03778,45.59,6.0
11.311389,45.183611,22.0
11.28611,45.4,26.0
10.96389,45.44528,24.0
11.030096,45.43301,19.0
11.569167,45.848333,5.0
11.736667,45.760833,17.0
11.293281,45.53636,19.0
11.368611,45.714444,19.0
11.539722,45.560556,25.0
11.53417,45.54583,28.0
11.521944,45.531944,25.0
11.378242,45.478414,25.0
12.216944,46.141389,16.0
12.21278,46.14376,29.0
11.905833,46.030833,12.0
12.360833,46.1625,6.0
12.308056,45.890556,21.0
12.510278,45.836944,12.0
12.238611,45.6725,24.0
12.2161,45.65877,24.0
12.591667,45.630278,23.0
12.313889,45.429444,25.0
12.262222,45.499167,25.0
12.21833,45.49028,30.0
12.22083,45.47556,30.0
12.205556,45.438333,26.0
12.323133,45.435565,31.0
11.643056,45.29,12.0
11.665833,45.226667,21.0
11.841944,45.371944,28.0
11.89056,45.43333,30.0
11.902222,45.600278,21.0
12.06194,45.04667,18.0
11.553333,45.103889,15.0
11.791111,45.039722,17.0
11.78333,45.07472,28.0
13.47479,46.51005,13.0
13.06689,46.22101,17.0
13.393333,45.973333,13.0
13.011111,46.401944,
13.2714,45.82199,16.0
13.26213,45.81078,14.0
13.24069,46.06612,17.0
13.2253,46.0351,
13.22972,46.07083,21.0
13.42333,45.79944,12.0
13.54308,45.84299,8.0
13.48636,45.73162,10.0
13.52205,45.80518,14.0
13.50112,45.83643,15.0
13.78895,45.65439,24.0
13.75605,45.64232,31.0
13.766081,45.640486,23.0
