Lon,Lat,media_yy
7.81583333333333,45.0172222222222,51.0
7.5602,45.1758,19.0
7.5496,45.0069,46.0
6.8359,45.0348,22.0
7.6782,45.0758,68.0
7.69534,45.10407,94.0
7.64888888888889,45.0247222222222,53.0
7.6362,44.9513,47.0
8.2835,45.7132,25.0
8.4151,45.3284,47.0
8.60833333333333,45.4375,45.0
8.6206,45.4383,39.0
8.63555555555556,45.595,50.0
8.0333,44.7037,41.0
7.5382,44.3818,39.0
8.1695,44.4122,21.0
8.2055,44.9089,35.0
7.94083333333333,45.0175,23.0
8.612,44.9066,49.0
8.6232,44.9203,42.0
8.4452,45.1361,32.0
8.0564,45.5588,34.0
8.05111111111111,45.5641666666667,46.0
8.1876,45.569,27.0
8.18861111111111,45.6533333333333,29.0
8.40694444444444,45.8791666666667,31.0
8.26888888888889,46.0119444444444,26.0
8.5655,45.9303,26.0
7.32222222222222,45.7377777777778,39.0
7.32417,45.73583,38.0
7.34256,45.7373,40.0
6.97333333333333,45.7919444444444,42.0
7.76643,45.5966,28.0
7.23528,45.81583,9.0
6.97778,45.72917,3.0
7.03694,45.7575,32.0
8.83449244,45.58288714,37.0
8.79777777777778,45.6566666666667,48.0
9.024167,45.626944,47.0
8.80417,45.83611,35.0
8.820278,45.816944,45.0
9.12583,45.72722,43.0
9.08361,45.80444,68.0
9.22444444444444,45.8105555555556,51.0
10.3725,46.470278,19.0
9.39583333333333,46.32,19.0
9.870556,46.167222,32.0
8.84861,45.54667,35.0
9.08111111111111,45.5427777777778,65.0
9.516389,45.542222,55.0
9.17222222222222,45.5416666666667,56.0
8.8925,45.4675,42.0
9.22222222222222,45.4725,69.0
9.14222222222222,45.4752777777778,76.0
9.191389,45.495556,78.0
9.195833,45.462778,58.0
9.198056,45.469722,70.0
9.24777777777778,45.4988888888889,52.0
8.989444,45.282778,32.0
9.09028,45.50917,73.0
9.3275,45.482778,50.0
9.04472,45.5225,46.0
9.28278,45.39528,57.0
9.236389,45.533889,75.0
9.50638888888889,45.6172222222222,35.0
8.73667,45.52583,46.0
9.643889,45.690278,44.0
9.661667,45.695687,50.0
9.68916666666667,45.7111111111111,19.0
9.556389,45.4975,39.0
9.61888888888889,45.6588888888889,34.0
9.6115435,45.62058256,36.0
9.71527777777778,45.6855555555556,56.0
9.591389,45.518333,32.0
10.22361,45.54083,44.0
10.216111,45.506944,52.0
10.299444,45.248889,26.0
10.480833,45.463333,22.0
10.0730555555556,45.5494444444444,45.0
10.313056,45.504722,42.0
10.20083,45.655,39.0
8.875,45.114444,30.0
9.164722,45.193889,37.0
9.146944,45.185556,74.0
9.009444,45.000278,25.0
8.915,45.040833,24.0
10.007222,45.279167,30.0
9.705,45.36722,34.0
10.016667,45.132778,38.0
10.0333333333333,45.1383333333333,67.0
10.045833,45.142222,36.0
9.51166666666667,45.4677777777778,38.0
10.803333,45.144444,33.0
10.82417,45.15722,23.0
10.7427777777778,45.2075,27.0
9.385,46.137222,28.0
9.395833,45.849444,66.0
9.40619194,45.69795956,61.0
9.34889,45.84083,25.0
9.28555555555556,46.0086111111111,22.0
9.485556,45.305278,46.0
9.15694,45.66083,49.0
9.27444,45.58111,45.0
11.34183,46.48231,50.0
11.3422222222222,46.5,37.0
11.33997,46.49547,48.0
11.65408,46.71492,32.0
11.94403,46.79735,22.0
10.85906,46.61947,15.0
11.34014,46.43483,30.0
11.16163,46.662,38.0
11.17,46.6475,21.0
11.43317,46.58967,4.0
11.2091666666667,46.2497222222222,42.0
11.2752777777778,46.3308333333333,76.0
11.4258333333333,46.8947222222222,37.0
11.62111,46.67917,73.0
11.45389,46.05184,32.0
10.84449,45.89147,38.0
11.03941,45.89244,37.0
11.105,46.0686111111111,67.0
11.1262,46.06293,41.0
10.95804,46.08253,6.0
10.96389,45.44528,53.0
10.91222,45.4625,33.0
11.539722,45.560556,41.0
12.216944,46.141389,28.0
12.238611,45.6725,36.0
12.2372222222222,45.4975,51.0
12.313889,45.429444,34.0
12.262222,45.499167,33.0
11.8891666666667,45.4297222222222,54.0
11.841944,45.371944,47.0
11.78333,45.07472,46.0
13.1077777777778,45.6761111111111,23.0
13.06689,46.22101,20.0
12.93167,46.50722,5.0
13.2155555555556,45.8133333333333,27.0
13.393333,45.973333,23.0
13.011111,46.401944,20.0
13.275,45.8194444444444,22.0
13.2294444444444,46.0605555555556,38.0
13.2372222222222,46.0594444444444,47.0
13.24069,46.06612,27.0
13.245,46.0577777777778,45.0
13.2253,46.0351,25.0
13.2344444444444,46.0711111111111,56.0
13.5722222222222,45.9311111111111,22.0
13.616127,45.936478,38.0
13.528889,45.81,21.0
13.75056,45.60861,26.0
13.7875,45.623056,32.0
13.79451,45.61874,19.0
13.77222,45.65722,83.0
13.775,45.6455555555556,76.0
13.78026,45.62421,38.0
13.78079,45.63033,45.0
13.78778,45.6175,26.0
12.53631,45.89865,25.0
12.65806,45.96222,55.0
12.59944,45.89611,40.0
8.51019,44.32963,30.0
8.28068,44.38241,27.0
8.2015,44.39048,30.0
8.43169,44.28709,19.0
8.47293,44.31268,27.0
8.43892,44.27253,31.0
8.94675,44.56945,59.0
8.94611111111111,44.4038888888889,49.0
8.88617,44.41844,58.0
8.92737,44.41816,58.0
8.94101,44.40759,28.0
8.99154,44.39489,22.0
8.87388888888889,44.4161111111111,70.0
8.96819,44.40492,92.0
8.9459,44.55387,37.0
9.85019,44.16389,11.0
9.83211,44.11081,61.0
9.8187,44.10165,51.0
9.84394,44.11603,48.0
9.8577,44.10666,37.0
9.86571,44.12865,26.0
9.79871,44.12365,11.0
9.83895,44.06466,19.0
