Lon,Lat,media_yy
7.5602,45.1758,21.0
7.57722222222222,45.0675,51.0
7.5496,45.0069,42.0
7.7782,45.1432,72.0
7.6782,45.0758,72.0
7.69534,45.10407,79.0
7.64888888888889,45.0247222222222,59.0
7.67527777777778,45.0463888888889,77.0
7.62416666666667,45.0408333333333,68.0
7.64416666666667,45.0758333333333,73.0
8.0564,45.5588,29.0
8.1876,45.569,30.0
6.97778,45.72917,12.0
8.80417,45.83611,30.0
9.08361,45.80444,69.0
9.22444444444444,45.8105555555556,44.0
8.96666666666667,45.7830555555556,46.0
10.3725,46.470278,16.0
9.39583333333333,46.32,17.0
8.84861,45.54667,32.0
8.80472222222222,45.5005555555556,63.0
9.13444444444444,45.3233333333333,40.0
8.91888888888889,45.5952777777778,55.0
9.22222222222222,45.4725,64.0
9.14222222222222,45.4752777777778,68.0
9.191389,45.495556,70.0
9.195833,45.462778,65.0
9.198056,45.469722,68.0
9.24777777777778,45.4988888888889,54.0
8.989444,45.282778,33.0
9.04472,45.5225,66.0
8.76666666666667,45.5169444444444,46.0
9.28278,45.39528,56.0
9.236389,45.533889,64.0
8.73667,45.52583,52.0
9.665,45.6863888888889,58.0
9.68916666666667,45.7111111111111,25.0
10.22361,45.54083,47.0
10.299444,45.248889,31.0
8.86055555555556,45.3255555555556,44.0
10.007222,45.279167,23.0
9.705,45.36722,38.0
10.7875,45.1719444444444,62.0
10.7427777777778,45.2075,17.0
11.2277777777778,45.0336111111111,12.0
9.40619194,45.69795956,52.0
9.28555555555556,46.0086111111111,22.0
9.15694,45.66083,58.0
11.33997,46.49547,59.0
11.43317,46.58967,2.0
11.4258333333333,46.8947222222222,32.0
10.84449,45.89147,28.0
11.03941,45.89244,38.0
11.105,46.0686111111111,55.0
11.1262,46.06293,45.0
10.95804,46.08253,6.0
10.96389,45.44528,26.0
11.0086111111111,45.4747222222222,17.0
10.91222,45.4625,17.0
11.5538888888889,45.5527777777778,65.0
11.5452777777778,45.5555555555556,37.0
12.1536111111111,45.525,32.0
12.313889,45.429444,41.0
12.262222,45.499167,29.0
11.8891666666667,45.4041666666667,76.0
11.9205555555556,45.405,47.0
13.7780555555556,45.6494444444444,55.0
13.7875,45.623056,28.0
13.79451,45.61874,21.0
13.775,45.6455555555556,49.0
7.76472222222222,43.8113888888889,50.0
8.29011,44.36533,47.0
8.2015,44.39048,9.0
8.47833333333333,44.3063888888889,47.0
8.94611111111111,44.4038888888889,45.0
8.92737,44.41816,47.0
8.99154,44.39489,23.0
8.9375,44.4044444444444,53.0
9.69388888888889,45.0491666666667,36.0
9.70138888888889,45.0452777777778,31.0
10.3161111111111,44.8025,38.0
11.355,44.48333,37.0
11.3672222222222,44.4925,60.0
11.32833,44.49972,50.0
11.3288888888889,44.5122222222222,51.0
11.3336111111111,44.4694444444444,25.0
11.61306,44.8425,53.0
11.961111,44.839722,19.0
11.27222,43.77306,69.0
11.323889,43.789167,20.0
11.24917,43.76528,31.0
11.19278,43.75694,55.0
10.401667,43.738889,20.0
10.41056,43.71389,42.0
11.09194,43.87278,35.0
12.3819444444444,43.1152777777778,85.0
12.36611,43.10306,23.0
12.3916666666667,43.1138888888889,50.0
12.44194,43.08889,37.0
13.45528,43.60778,34.0
13.51,43.6,61.0
13.34194,43.59889,40.0
13.3875,43.63333,36.0
13.37056,43.63611,29.0
12.962063,42.572591,7.0
12.4680555555556,41.8630555555556,86.0
12.4775,41.8958333333333,78.0
12.50895,41.883075,80.0
12.4486111111111,41.9111111111111,84.0
12.266327,41.889451,21.0
12.5452777777778,41.9083333333333,85.0
12.568652,41.857716,55.0
12.65848,41.929474,34.0
12.541618,41.886019,52.0
12.51,41.93,80.0
13.0436111111111,41.6958333333333,32.0
12.89333,41.47139,58.0
13.348977,41.639609,8.0
14.21306,42.46639,52.0
14.2225,42.45944,38.0
14.21111,42.46583,76.0
14.23472,42.45639,30.0
14.7280555555556,42.0441666666667,28.0
14.36,41.07,37.0
14.34472,41.08444,77.0
14.33122,41.07795,73.0
14.37809,41.04592,58.0
14.27167,40.85361,88.0
14.25417,40.84972,65.0
14.34108,40.86427,36.0
14.23111,40.84936,58.0
13.302198,38.120539,19.0
13.350252,38.111034,59.0
13.354215,38.124382,67.0
13.36556,38.11028,73.0
13.39167,38.09889,45.0
13.331559,38.1517,60.0
13.329306,38.121681,67.0
9.501667,40.928333,27.0
8.55139,40.71028,22.0
8.56888888888889,40.7163888888889,38.0
8.56277777777778,40.7302777777778,36.0
9.0325,40.23722,16.0
8.995833,39.226944,13.0
9.016667,39.07,23.0
8.39,39.208611,16.0
8.386111,39.208611,5.0
