Lon,Lat,media_yy
7.5602,45.1758,65.0
7.5496,45.0069,45.0
7.648888889,45.02472222,43.0
7.6362,44.9513,43.0
8.2835,45.7132,49.0
8.6206,45.4383,53.0
8.0333,44.7037,50.0
7.5382,44.3818,58.0
8.1695,44.4122,59.0
8.2055,44.9089,53.0
7.940833333,45.0175,63.0
8.0564,45.5588,57.0
8.1876,45.569,53.0
8.268888889,46.01194444,73.0
7.29889,45.73028,64.0
7.32417,45.73583,44.0
7.76643,45.5966,59.0
6.97778,45.72917,75.0
9.024167,45.626944,47.0
8.80417,45.83611,55.0
9.224444444,45.81055556,42.0
10.3725,46.470278,72.0
8.84861,45.54667,58.0
9.172222222,45.54166667,42.0
8.8925,45.4675,43.0
9.222222222,45.4725,34.0
9.247777778,45.49888889,42.0
8.989444,45.282778,54.0
9.506388889,45.61722222,50.0
9.689166667,45.71111111,41.0
10.216111,45.506944,37.0
10.299444,45.248889,30.0
10.480833,45.463333,48.0
10.20083,45.655,49.0
9.164722,45.193889,41.0
10.007222,45.279167,49.0
9.705,45.36722,48.0
10.82417,45.15722,48.0
10.74277778,45.2075,41.0
9.385,46.137222,46.0
9.285555556,46.00861111,62.0
11.34222222,46.5,40.0
11.65408,46.71492,33.0
11.94403,46.79735,34.0
10.85906,46.61947,39.0
11.16163,46.662,31.0
11.43317,46.58967,90.0
11.42583333,46.89472222,36.0
11.45389,46.05184,41.0
10.84449,45.89147,43.0
11.03941,45.89244,48.0
11.12083333,46.1975,40.0
11.105,46.06861111,36.0
11.1262,46.06293,47.0
10.95804,46.08253,90.0
10.91222,45.4625,42.0
12.216944,46.141389,45.0
12.238611,45.6725,52.0
12.313889,45.429444,39.0
12.262222,45.499167,43.0
11.88916667,45.42972222,44.0
11.841944,45.371944,54.0
11.78333,45.07472,45.0
13.10777778,45.67611111,46.0
13.06689,46.22101,46.0
12.93167,46.50722,79.0
13.21555556,45.81333333,55.0
13.393333,45.973333,64.0
13.58527778,46.11861111,78.0
13.57694444,46.50333333,46.0
13.011111,46.401944,51.0
13.275,45.81944444,51.0
13.23722222,46.05944444,37.0
13.24069,46.06612,45.0
13.2253,46.0351,48.0
13.15083333,46.36777778,69.0
13.544722,45.843889,60.0
13.57222222,45.93111111,36.0
13.616127,45.936478,49.0
13.528889,45.81,52.0
13.77805556,45.64944444,35.0
13.79451,45.61874,67.0
13.78138889,45.65305556,31.0
12.46833333,46.26305556,56.0
12.61871,45.95767,42.0
12.65806,45.96222,36.0
8.51019,44.32963,40.0
8.28068,44.38241,49.0
8.29011,44.36533,19.0
8.2015,44.39048,37.0
8.411944444,44.29472222,54.0
8.43169,44.28709,60.0
8.47293,44.31268,39.0
8.479722222,44.30305556,48.0
8.43892,44.27253,49.0
8.92737,44.41816,52.0
8.94101,44.40759,58.0
8.99154,44.39489,54.0
8.9459,44.55387,37.0
9.84394,44.11603,44.0
9.963611111,44.11416667,26.0
9.438333333,45.06222222,32.0
9.927777778,44.98777778,42.0
9.701388889,45.04527778,37.0
10.33167,44.79361,49.0
11.06388889,44.88194444,33.0
10.94222222,44.65888889,34.0
10.92916667,44.64111111,38.0
11.355,44.48333,47.0
11.32888889,44.51222222,37.0
11.33361111,44.46944444,73.0
11.961111,44.839722,27.0
12.048889,44.219167,47.0
11.323889,43.789167,61.0
11.24917,43.76528,40.0
11.19278,43.75694,37.0
10.41361111,43.50083333,80.0
10.401667,43.738889,45.0
11.09194,43.87278,59.0
12.38194444,43.11527778,32.0
12.44194,43.08889,40.0
13.51472,43.60778,23.0
13.34194,43.59889,45.0
13.3875,43.63333,51.0
13.37056,43.63611,40.0
13.39,43.62056,61.0
12.962063,42.572591,109.0
12.857794,42.404687,41.0
13.004056,41.730447,38.0
12.469563,41.947448,30.0
12.46805556,41.86305556,24.0
12.50895,41.883075,36.0
12.266327,41.889451,53.0
12.506947,41.932892,42.0
12.65848,41.929474,41.0
12.541618,41.886019,47.0
13.04361111,41.69583333,66.0
12.913043,41.464027,25.0
13.338286,41.727296,74.0
13.348977,41.639609,66.0
14.1975,42.45194,41.0
14.23472,42.45639,42.0
14.44111,42.14167,57.0
14.13888889,42.36166667,27.0
14.72805556,42.04416667,35.0
16.888056,41.113611,55.0
17.22583,40.48861,30.0
17.94777,40.63416667,61.0
15.78805556,41.05,37.0
15.639965,40.9841,54.0
15.71638889,41.04972222,59.0
15.811729,40.62541,64.0
13.302198,38.120539,74.0
13.354215,38.124382,38.0
9.32889,40.31889,63.0
9.0325,40.23722,62.0
9.011388889,40.23944444,55.0
9.003055556,39.23722222,65.0
9.013611111,39.22888889,66.0
8.995833,39.226944,62.0
9.016667,39.07,59.0
9.012222,39.081667,59.0
9.02,39.07,70.0
8.522222222,39.15916667,65.0
8.386111,39.203333,68.0
8.798611111,39.55833333,53.0
8.739166667,39.45777778,53.0
