Lon,Lat,media_yy
12.4025,44.095833,45.0
12.224722,43.9275,76.0
12.553333,44.0625,46.0
12.6275,43.932778,61.0
12.42,44.013056,55.0
12.401667,43.908056,46.0
10.45361,43.86889,63.0
11.00694,43.91611,52.0
11.323889,43.789167,64.0
11.09778,43.79306,55.0
10.401667,43.738889,45.0
10.881667,43.247778,70.0
10.771667,43.713056,35.0
11.88889,43.46111,52.0
11.90167,43.66028,65.0
11.09417,42.67056,76.0
12.57639,43.35278,50.0
12.205833,43.133056,52.0
12.36611,43.10306,49.0
12.46806,43.06694,61.0
12.52194,42.53417,47.0
12.136667,42.737222,48.0
12.62361,42.58194,47.0
12.91889,43.89333,42.0
12.63639,43.73056,69.0
13.50861,43.61167,54.0
13.34194,43.59889,40.0
13.3875,43.63333,49.0
12.95222,43.46806,67.0
13.67472,43.33556,69.0
13.42861,43.285,56.0
13.61944,42.84861,43.0
13.33667,42.90056,80.0
11.87643,42.736572,59.0
12.109196,42.42212,48.0
12.962063,42.572591,67.0
12.857794,42.404687,51.0
11.908954,42.157856,88.0
11.900004,42.160966,80.0
11.802485,42.091593,62.0
11.79834,42.099296,61.0
11.742706,42.159983,63.0
11.806455,42.086777,61.0
13.004056,41.730447,38.0
12.266327,41.889451,62.0
12.506947,41.932892,40.0
12.568652,41.857716,42.0
12.65848,41.929474,45.0
12.541618,41.886019,48.0
12.533667,41.947654,42.0
12.447588,41.906356,33.0
12.475387,41.893971,35.0
12.34559,41.874783,54.0
13.57049,41.223084,62.0
12.913043,41.464027,48.0
13.348977,41.639609,65.0
13.348977,41.639609,57.0
14.10361,41.77944,58.0
13.38306,42.36417,54.0
14.1975,42.45194,40.0
14.23472,42.45639,40.0
14.481163,41.484488,34.0
14.674722,41.554167,69.0
14.672778,41.566944,76.0
14.525556,41.418889,89.0
14.993333,41.998056,50.0
14.208889,41.759444,66.0
14.033333,41.478889,40.0
14.34472,41.08444,48.0
14.37809,41.04592,52.0
14.42397,40.99052,49.0
14.83614,41.14691,43.0
14.77998,41.11575,44.0
14.29866,40.91463,43.0
14.25451,40.86369,59.0
14.34927,40.81588,51.0
14.48133,40.92431,42.0
14.43815,40.7606,35.0
14.78556,40.91417,47.0
14.97584,40.61107,44.0
14.70244,40.71099,39.0
14.77751,40.69536,43.0
14.80449,40.66142,53.0
15.44083,41.54666,62.0
15.945,41.66528,60.0
15.38667,41.63083,59.0
16.56028,40.82778,68.0
16.859722,41.100556,58.0
16.84526,41.1347,51.0
16.91972,40.95333,70.0
16.766111,41.107778,64.0
17.42389,40.53778,82.0
17.28389,40.41194,68.0
17.96055,40.64583,64.0
17.41583,40.74278,80.0
18.17361,40.16805,69.0
18.11611,40.45889,64.0
16.28611,41.31667,57.0
15.89143,40.288391,82.0
15.787626,41.046003,64.0
15.639965,40.9841,80.0
15.722746,41.067055,63.0
15.811729,40.62541,67.0
15.872893,40.643893,79.0
15.90458,40.314068,68.0
15.900698,40.334862,86.0
15.867364,40.324234,61.0
15.9548,40.315619,81.0
16.496209,40.485846,57.0
16.547146,40.686653,62.0
16.548431,40.420377,63.0
16.3868,39.48963,52.0
16.24517,39.3134,58.0
16.19397,39.71376,60.0
16.57925,38.918288,77.0
16.60832,38.86898,46.0
16.66921,38.8705,66.0
16.29517,38.95955,69.0
16.25518,38.22976,69.0
16.23452,38.39092,79.0
16.07022,38.39986,62.0
15.63879,38.10495,47.0
17.11417,39.06808,60.0
17.01034,39.18752,57.0
16.08024,38.66458,72.0
12.546894,38.012365,67.0
13.302198,38.120539,70.0
13.11859,38.050162,41.0
13.687987,37.977911,78.0
15.249112,38.190608,65.0
14.344965,37.022486,75.0
14.223844,37.075693,61.0
14.281463,37.564125,89.0
15.081122,37.529257,59.0
15.010788,37.515714,48.0
14.734022,36.917119,66.0
15.128831,37.182374,81.0
15.262506,37.098447,54.0
8.324722,40.553333,47.0
9.491667,40.9275,55.0
8.405278,40.831389,72.0
8.55139,40.71028,47.0
8.57611,40.72444,70.0
8.569167,40.716667,69.0
8.275278,40.809167,71.0
8.773056,40.256389,63.0
9.32889,40.31889,58.0
9.0325,40.23722,62.0
8.995833,39.226944,61.0
9.011389,39.286389,53.0
9.115,39.235833,47.0
9.188056,39.232778,60.0
9.016667,39.07,74.0
9.012222,39.081667,59.0
9.008889,39.066667,65.0
9.136389,39.260556,56.0
8.59472,39.90917,44.0
8.59778,39.89889,64.0
8.521389,39.165556,58.0
8.541389,39.311111,59.0
9.015278,39.443611,52.0
8.386111,39.203333,67.0
9.216389,39.8425,80.0
