Lon,Lat,media_yy
14.35583,42.29306,75.0
14.481163,41.484488,22.0
14.674722,41.554167,79.0
14.672778,41.566944,70.0
14.525556,41.418889,94.0
14.993333,41.998056,58.0
14.208889,41.759444,69.0
14.033333,41.478889,51.0
14.34472,41.08444,64.0
14.37809,41.04592,60.0
14.28704,40.99513,39.0
14.15079,41.16857,54.0
14.42397,40.99052,52.0
14.83614,41.14691,22.0
14.77998,41.11575,57.0
14.29866,40.91463,53.0
14.25451,40.86369,74.0
14.34927,40.81588,69.0
14.12254,40.82291,60.0
14.48133,40.92431,54.0
14.43815,40.7606,65.0
15.09675,41.15604,86.0
14.78556,40.91417,68.0
14.97584,40.61107,46.0
14.70244,40.71099,49.0
14.77751,40.69536,46.0
14.80449,40.66142,69.0
15.44083,41.54666,68.0
15.945,41.66528,64.0
15.38667,41.63083,70.0
16.56028,40.82778,67.0
16.859722,41.100556,59.0
16.84526,41.1347,65.0
16.91972,40.95333,73.0
16.766111,41.107778,67.0
17.42389,40.53778,79.0
17.22528,40.42333,70.0
17.28389,40.41194,73.0
17.94361,40.65083,76.0
17.96055,40.64583,65.0
17.41583,40.74278,82.0
18.09507,40.34627,69.0
18.17361,40.16805,67.0
18.11611,40.45889,61.0
16.28611,41.31667,70.0
15.89143,40.288391,91.0
15.787626,41.046003,75.0
15.639965,40.9841,77.0
15.722746,41.067055,72.0
15.811729,40.62541,68.0
15.872893,40.643893,85.0
15.90458,40.314068,73.0
15.900698,40.334862,91.0
15.867364,40.324234,69.0
15.9548,40.315619,87.0
16.496209,40.485846,63.0
16.547146,40.686653,72.0
16.548431,40.420377,71.0
16.3868,39.48963,57.0
16.24517,39.3134,60.0
16.19397,39.71376,56.0
16.57925,38.918288,82.0
16.66921,38.8705,81.0
16.29517,38.95955,67.0
16.25518,38.22976,70.0
16.23452,38.39092,89.0
16.07022,38.39986,67.0
15.63879,38.10495,50.0
17.11417,39.06808,59.0
17.01034,39.18752,63.0
16.08024,38.66458,77.0
12.546894,38.012365,74.0
13.302198,38.120539,73.0
13.11859,38.050162,48.0
13.687987,37.977911,79.0
15.546512,38.174341,55.0
15.249112,38.190608,69.0
13.593963,37.307047,90.0
14.344965,37.022486,72.0
14.223844,37.075693,60.0
14.281463,37.564125,93.0
15.081122,37.529257,64.0
15.010788,37.515714,59.0
14.734022,36.917119,68.0
15.128831,37.182374,91.0
15.262506,37.098447,59.0
8.324722,40.553333,46.0
9.491667,40.9275,49.0
8.405278,40.831389,68.0
8.55139,40.71028,43.0
8.57611,40.72444,71.0
8.569167,40.716667,71.0
8.275278,40.809167,64.0
8.773056,40.256389,72.0
9.32889,40.31889,62.0
9.0325,40.23722,66.0
8.995833,39.226944,74.0
9.011389,39.286389,51.0
9.115,39.235833,44.0
9.188056,39.232778,53.0
9.016667,39.07,64.0
9.012222,39.081667,64.0
9.008889,39.066667,64.0
9.136389,39.260556,53.0
8.59472,39.90917,46.0
8.59778,39.89889,63.0
8.521389,39.165556,59.0
8.541389,39.311111,68.0
9.015278,39.443611,61.0
8.386111,39.203333,68.0
9.216389,39.8425,90.0
