Lon,Lat,media_yy
7.815833333,45.01722222,45.0
7.5602,45.1758,47.0
7.5496,45.0069,51.0
7.648888889,45.02472222,43.0
7.6362,44.9513,50.0
8.2835,45.7132,56.0
8.4024,45.3189,50.0
8.6206,45.4383,56.0
8.0333,44.7037,47.0
7.5382,44.3818,64.0
8.1695,44.4122,57.0
8.2055,44.9089,44.0
8.3103,44.808,69.0
8.6232,44.9203,48.0
9.0524,44.7633,74.0
8.0564,45.5588,59.0
8.1876,45.569,56.0
8.188611111,45.65333333,39.0
8.268888889,46.01194444,54.0
8.5655,45.9303,51.0
7.29889,45.73028,49.0
7.32417,45.73583,50.0
7.76643,45.5966,54.0
7.23528,45.81583,76.0
6.97778,45.72917,69.0
8.75,45.61667,47.0
8.712777778,45.56527778,44.0
9.024167,45.626944,48.0
8.80417,45.83611,60.0
9.12583,45.72722,38.0
9.224444444,45.81055556,33.0
10.3725,46.470278,68.0
9.395833333,46.32,53.0
9.56639,46.13167,61.0
9.88028,46.16861,45.0
8.84861,45.54667,45.0
9.081111111,45.54277778,36.0
9.516389,45.542222,41.0
9.172222222,45.54166667,47.0
8.8925,45.4675,42.0
9.247777778,45.49888889,49.0
9.23583,45.47833,44.0
8.989444,45.282778,46.0
9.3275,45.482778,43.0
9.506388889,45.61722222,62.0
9.689166667,45.71111111,59.0
9.466667,45.683333,50.0
9.556389,45.4975,45.0
9.6115435,45.62058256,49.0
10.216111,45.506944,52.0
10.1775,45.873889,47.0
10.299444,45.248889,47.0
10.480833,45.463333,54.0
10.20083,45.655,44.0
8.744444444,45.25388889,49.0
9.164722,45.193889,47.0
9.009444,45.000278,40.0
8.915,45.040833,50.0
10.007222,45.279167,45.0
9.705,45.36722,45.0
10.045833,45.142222,43.0
10.82417,45.15722,52.0
10.74277778,45.2075,55.0
10.69194,45.41083,50.0
10.79666667,45.19361111,49.0
11.07083,44.99694,50.0
9.385,46.137222,46.0
9.395833,45.849444,61.0
9.496944,45.913056,90.0
9.34889,45.84083,59.0
9.58611,45.30861,47.0
9.66694,45.235,56.0
9.49528589,45.30278678,57.0
9.452777778,45.33527778,49.0
9.27444,45.58111,38.0
11.34222222,46.5,46.0
11.65408,46.71492,35.0
11.94403,46.79735,41.0
11.22711,46.26733,40.0
11.20083333,46.57694444,36.0
10.85906,46.61947,45.0
11.34014,46.43483,42.0
11.16163,46.662,41.0
11.17,46.6475,38.0
11.43317,46.58967,93.0
11.27527778,46.33083333,32.0
11.42583333,46.89472222,40.0
11.62111,46.67917,20.0
11.45389,46.05184,41.0
11.11343,46.19684,48.0
10.84449,45.89147,42.0
11.03941,45.89244,51.0
11.1262,46.06293,43.0
10.95804,46.08253,76.0
11.03778,45.59,83.0
11.13361111,45.25611111,51.0
11.311389,45.183611,49.0
11.28611,45.4,50.0
10.91222,45.4625,48.0
11.569167,45.848333,97.0
11.736667,45.760833,59.0
11.42583333,45.50111111,50.0
11.368611,45.714444,65.0
11.30527778,45.63916667,52.0
11.539722,45.560556,43.0
12.216944,46.141389,42.0
11.80305556,46.33972222,92.0
11.905833,46.030833,43.0
12.360833,46.1625,63.0
11.95,45.7,49.0
11.90055556,45.88916667,73.0
12.308056,45.890556,46.0
12.510278,45.836944,51.0
12.238611,45.6725,45.0
12.27916667,45.2,57.0
12.78722222,45.69444444,50.0
12.15361111,45.525,43.0
12.12888889,45.44194444,42.0
12.591667,45.630278,45.0
12.313889,45.429444,48.0
12.262222,45.499167,46.0
11.643056,45.29,59.0
11.665833,45.226667,51.0
11.75111111,45.24472222,55.0
11.841944,45.371944,54.0
11.89056,45.43333,46.0
12.06194,45.04667,51.0
11.791111,45.039722,49.0
11.78333,45.07472,42.0
13.10777778,45.67611111,40.0
13.06689,46.22101,51.0
12.93167,46.50722,86.0
13.393333,45.973333,57.0
13.58527778,46.11861111,67.0
13.57694444,46.50333333,42.0
13.011111,46.401944,47.0
13.275,45.81944444,53.0
13.24069,46.06612,53.0
13.2253,46.0351,52.0
13.544722,45.843889,76.0
13.57222222,45.93111111,45.0
13.616127,45.936478,51.0
13.528889,45.81,64.0
13.79451,45.61874,63.0
13.77222,45.65722,43.0
12.46833333,46.26305556,46.0
12.61871,45.95767,48.0
12.65806,45.96222,47.0
8.2015,44.39048,48.0
8.43169,44.28709,63.0
8.48542,44.31538,61.0
8.92737,44.41816,57.0
8.94101,44.40759,62.0
8.99154,44.39489,66.0
8.9459,44.55387,67.0
9.84394,44.11603,50.0
9.79871,44.12365,61.0
10.019167,44.989444,40.0
9.669167,45.038333,47.0
10.288889,44.6575,64.0
10.33167,44.79361,47.0
10.733889,44.516111,55.0
10.663889,44.873056,46.0
10.664722,44.690833,43.0
10.430278,44.299722,87.0
10.88365,44.79943,40.0
10.87777778,44.52638889,49.0
11.17795,44.92784,48.0
10.90633,44.65061,41.0
11.00388889,44.48666667,55.0
11.355,44.48333,49.0
11.33361111,44.46944444,30.0
11.69944444,44.35,48.0
11.639444,44.662222,50.0
11.649722,44.825,45.0
11.961111,44.839722,50.0
11.942222,44.741667,52.0
11.981381,44.526485,30.0
12.332222,44.283889,49.0
11.87056,44.28333,50.0
12.225556,44.42,14.0
12.20805556,44.41611111,47.0
12.048889,44.219167,43.0
12.06166667,44.13027778,44.0
12.553333,44.0625,38.0
12.6275,43.932778,57.0
12.42,44.013056,49.0
10.09611111,44.08,38.0
10.07944444,44.04861111,43.0
10.45361,43.86889,61.0
