Lon,Lat,media_yy
7.5602,45.1758,44.0
7.5496,45.0069,41.0
7.648888889,45.02472222,43.0
8.0564,45.5588,59.0
8.1876,45.569,47.0
6.97778,45.72917,77.0
8.80417,45.83611,51.0
9.08361,45.80444,36.0
9.224444444,45.81055556,51.0
8.966666667,45.78305556,48.0
10.3725,46.470278,64.0
9.395833333,46.32,54.0
8.84861,45.54667,45.0
9.134444444,45.32333333,43.0
8.918888889,45.59527778,33.0
9.222222222,45.4725,33.0
9.195833,45.462778,39.0
9.247777778,45.49888889,40.0
8.989444,45.282778,47.0
9.665,45.68638889,33.0
9.689166667,45.71111111,64.0
10.22361,45.54083,37.0
10.299444,45.248889,29.0
10.007222,45.279167,42.0
9.705,45.36722,44.0
10.74277778,45.2075,43.0
9.40619194,45.69795956,38.0
9.285555556,46.00861111,45.0
9.15694,45.66083,49.0
11.33997,46.49547,17.0
11.43317,46.58967,86.0
11.42583333,46.89472222,34.0
10.84449,45.89147,40.0
11.03941,45.89244,41.0
11.12083333,46.1975,25.0
11.105,46.06861111,31.0
11.1262,46.06293,36.0
10.95804,46.08253,88.0
11.00861111,45.47472222,51.0
10.91222,45.4625,20.0
11.54527778,45.55555556,40.0
12.15361111,45.525,31.0
12.313889,45.429444,31.0
12.262222,45.499167,26.0
11.88916667,45.40416667,18.0
11.92055556,45.405,41.0
13.77805556,45.64944444,37.0
13.79451,45.61874,46.0
7.764722222,43.81138889,23.0
8.29011,44.36533,25.0
8.2015,44.39048,46.0
8.946111111,44.40388889,26.0
8.92737,44.41816,58.0
8.99154,44.39489,59.0
9.701388889,45.04527778,33.0
11.355,44.48333,35.0
11.32888889,44.51222222,24.0
11.33361111,44.46944444,70.0
11.961111,44.839722,29.0
11.323889,43.789167,52.0
11.24917,43.76528,45.0
10.41361111,43.50083333,88.0
10.401667,43.738889,44.0
11.09194,43.87278,45.0
12.38194444,43.11527778,26.0
12.36611,43.10306,48.0
12.44194,43.08889,44.0
13.51,43.6,24.0
13.34194,43.59889,40.0
13.3875,43.63333,51.0
13.37056,43.63611,42.0
13.39,43.62056,54.0
12.962063,42.572591,107.0
12.46805556,41.86305556,26.0
12.50895,41.883075,43.0
12.266327,41.889451,65.0
12.506947,41.932892,35.0
12.65848,41.929474,41.0
12.541618,41.886019,46.0
13.04361111,41.69583333,51.0
13.348977,41.639609,62.0
14.1975,42.45194,40.0
14.23472,42.45639,40.0
14.72805556,42.04416667,35.0
14.36,41.07,38.0
14.37809,41.04592,44.0
14.34108,40.86427,29.0
14.27547,40.87234,41.0
14.25451,40.86369,55.0
13.302198,38.120539,88.0
13.354215,38.124382,30.0
9.501667,40.928333,37.0
8.318055556,40.82944444,29.0
8.55139,40.71028,27.0
8.568888889,40.71638889,31.0
9.0325,40.23722,58.0
8.995833,39.226944,74.0
9.016667,39.07,71.0
